Compound_Position,Compound_Name,log2_shNC_mean,log2_shRB1_1_mean,log2_shRB1_1_mean_shNC_mean
SK05B10,PF-04620110,-0.251016764,-0.148443886,-0.102572878
SK05B11,AZ20,-0.264979054,0.076993801,-0.341972856
SK05B12,Ro 31-8220 Mesylate,-0.07170822,-0.104290542,0.032582323
SK05B13,GSK J4 HCl,-0.336417741,-0.644240913,0.307823172
SK05B14,RepSox,-0.773708237,-0.502370728,-0.271337509
SK05B15,IWR-1-endo,-0.326950353,-0.361162776,0.034212423
SK05B16,Erastin,-0.217658499,-0.578916359,0.36125786
SK05B17,KY02111,-0.253499636,-0.476081719,0.222582082
SK05B18,CNX-774,-0.186085049,-0.218366256,0.032281208
SK05B19,(+)-JQ1,-0.606188143,-0.604928508,-0.001259635
SK05B20,PD173955,-0.270757131,0.027505298,-0.298262429
SK05B21,SC144,-0.337846746,-0.036586162,-0.301260584
SK05B22,Edoxaban,-0.15684669,-0.347156687,0.190309997
SK05B23,DMSO,-0.134041232,-0.131307657,-0.002733575
SK05B24,DMSO,0.008526002,0.327345814,-0.318819812
SK05C01,Lomerizine HCl,-0.084373732,-0.015093228,-0.069280504
SK05C02,Verapamil HCl,0.007277414,-0.539981628,0.547259042
SK05C03,Difluprednate,-0.030852277,-0.248027675,0.217175398
SK05C04,Benzocaine,-0.295095384,-0.592352448,0.297257064
SK05C05,Diminazene Aceturate,-1.010877243,-0.84952155,-0.161355693
SK05C06,Bosentan,-0.069675766,-0.208826278,0.139150512
SK05C07,Desvenlafaxine,-0.42921188,-0.299593311,-0.129618569
SK05C08,Oxybuprocaine HCl,-0.52206313,-0.46566771,-0.056395421
SK05C09,Tolazoline HCl,-0.000201329,-0.396666555,0.396465226
SK05C10,Bergapten,-0.105286699,-0.186919126,0.081632427
SK05C11,Cyclizine 2HCl,-0.162366732,-0.458191102,0.29582437
SK05C12,Flopropione,-0.119119746,-0.480850062,0.361730316
SK05C13,Ethamsylate,-0.383157303,0.091068362,-0.474225664
SK05C14,Luliconazole,-0.079564949,-0.48631141,0.406746461
SK05C15,Benzydamine HCl,-0.502447421,-0.522291177,0.019843755
SK05C16,Diacerein,-0.478426736,-0.399819333,-0.078607403
SK05C17,Sulfaguanidine,-0.424877398,-0.4627273,0.037849901
SK05C18,Demeclocycline HCl,-3.634051853,-2.985296544,-0.648755309
SK05C19,Tiratricol,-1.392555594,-1.141984277,-0.250571317
SK05C20,Chloroambucil,-0.442575929,-0.425848577,-0.016727352
SK05C21,Azaguanine-8,-0.637664282,-1.073049489,0.435385207
SK05C22,Salmeterol Xinafoate,-0.608458942,-0.493182196,-0.115276746
SK05C23,DMSO,-0.243796788,0.055820715,-0.299617503
SK05C24,DMSO,0.038383776,0.078296175,-0.0399124
SK05D01,Tenovin-6,-1.241527881,-1.216689057,-0.024838824
SK05D02,LDN-57444,-0.067869374,-0.56114861,0.493279236
SK05D03,(R)-Nepicastat HCl,-0.347581592,-0.313035809,-0.034545783
SK05D04,DMH1,-0.481930039,-0.835939544,0.354009505
SK05D05,AP26113,-0.177065783,-0.075159176,-0.101906607
SK05D06,"Ilomastat (GM6001, Galardin)",-0.436928735,-0.128065104,-0.308863631
SK05D07,CZC24832,-0.155026638,-0.548358179,0.393331542
SK05D08,AVL-292,-0.100041348,-0.018427764,-0.081613584
SK05D09,XL019,-0.260338183,-0.572926947,0.312588765
SK05D10,1-Azakenpaullone,-0.629122677,-0.46639674,-0.162725937
SK05D11,CGI1746,-0.592521181,-0.828227054,0.235705872
SK05D12,GF109203X,-1.272234648,-1.150330304,-0.121904344
SK05D13,(+)-Bicuculline,-0.413771925,-0.271993632,-0.141778293
SK05D14,Deltarasin,-1.532060608,-1.360828623,-0.171231986
SK05D15,GSK2334470,-0.126123041,0.028469429,-0.15459247
SK05D16,Ferrostatin-1 (Fer-1),-0.231767781,-0.524558502,0.292790721
SK05D17,HSP990 (NVP-HSP990),-0.206726501,0.060966235,-0.267692736
SK05D18,SKLB1002,-0.322833504,0.034978698,-0.357812202
SK05D19,NLG919,-0.472018337,-0.433535846,-0.038482491
SK05D20,SRPIN340,-0.691231907,-0.68768181,-0.003550097
SK05D21,KPT-185,-2.552399705,-2.141135026,-0.411264678
SK05D22,JIB-04,-4.823683193,-4.704839325,-0.118843868
SK05D23,DMSO,-0.309050778,-0.220300806,-0.088749972
SK05D24,DMSO,0.061574127,0.167327132,-0.105753005
SK05E01,Levobetaxolol HCl,-0.305588091,-0.397623809,0.092035718
SK05E02,Furaltadone HCl,-1.432395274,-1.133168455,-0.299226819
SK05E03,Droperidol,-0.300180313,-0.473983992,0.173803679
SK05E04,Montelukast Sodium,-0.61906691,-0.364600604,-0.254466305
SK05E05,Closantel Sodium,-0.239923078,-0.399528984,0.159605906
SK05E06,Benzbromarone,-0.037133856,-0.155563156,0.118429301
SK05E07,Triclabendazole,-0.216739407,-0.479297218,0.262557811
SK05E08,Oxaprozin,-0.511936115,-0.1752535,-0.336682616
SK05E09,Sodium Phenylbutyrate,-0.401063376,-0.340911942,-0.060151434
SK05E10,Doxylamine Succinate,-0.364000507,-0.422785584,0.058785077
SK05E11,Dinitolmide ,-0.384143366,-0.417388708,0.033245341
SK05E12,Sulfamethoxypyridazine,-0.631891492,-0.549195747,-0.082695745
SK05E13,Chlorzoxazone,-0.471654598,-0.423683307,-0.047971292
SK05E14,Vilazodone HCl,-0.081656678,-0.165631824,0.083975145
SK05E15,Chlorpropamide,-0.557614054,-0.367569203,-0.19004485
SK05E16,Flufenamic acid,-0.320868498,-0.408597732,0.087729234
SK05E17,Trometamol,-0.501046446,-0.365760406,-0.13528604
SK05E18,Meclofenoxate (Centrophenoxine) HCl,-0.20502622,-0.421582673,0.216556453
SK05E19,Domiphen Bromide,-0.031401018,-0.124750721,0.093349703
SK05E20,MetoclopraMide HCl,-0.256894672,-0.481305936,0.224411264
SK05E21,Broxyquinoline,-0.679604226,-0.228718078,-0.450886148
SK05E22,Mupirocin,-1.165201186,-1.169255005,0.004053819
SK05E23,DMSO,-0.419480461,-0.277583673,-0.141896789
SK05E24,DMSO,0.028826155,0.126631262,-0.097805107
SK05F01,JNK-IN-8,-0.347490585,-0.15884172,-0.188648865
SK05F02,CGK 733,0.07746807,-0.372413507,0.449881576
SK05F03,Tofacitinib (CP-690550) Citrate,-0.555807838,-0.464774896,-0.091032942
SK05F04,LDN-212854,-2.36961662,-2.228981019,-0.140635601
SK05F05,AZD2932,-0.594348719,-0.325664357,-0.268684362
SK05F06,LY2835219,-0.158955681,-0.202167896,0.043212216
SK05F07,Z-VAD-FMK,-0.131831478,0.234506687,-0.366338165
SK05F08,SKI II,0.002086701,-0.085504132,0.087590833
SK05F09,Wnt-C59 (C59),-0.288718434,-0.541687803,0.25296937
SK05F10,GZD824,-0.788651568,0.085098873,-0.873750441
SK05F11,LY2874455,-3.140977573,-2.9027305,-0.238247074
SK05F12,GSK650394,-0.428454129,-0.457063085,0.028608956
SK05F13,NMDA (N-Methyl-D-aspartic acid),-0.340756877,-0.400703401,0.059946524
SK05F14,RGFP966,-0.932099351,-0.840056144,-0.092043208
SK05F15,UNC1215,-0.083974524,-0.111440675,0.027466151
SK05F16,Ro3280,-1.180295289,-1.233793265,0.053497977
SK05F17,PD123319,-0.535114889,-0.310093462,-0.225021427
SK05F18,FLLL32,-0.063460163,-0.240141106,0.176680943
SK05F19,Zebularine,-0.22302724,-0.215734082,-0.007293158
SK05F20,FRAX597,-1.560154546,-1.939293572,0.379139026
SK05F21,TIC10 Analogue,-0.715721487,-0.629992983,-0.085728505
SK05F22,NMS-E973,0.049436782,0.359640953,-0.310204172
SK05F23,DMSO,-0.120871173,-0.294847467,0.173976294
SK05F24,DMSO,0.008700853,0.226974934,-0.218274081
SK05G01,Loxapine Succinate,-0.43990902,-0.406112391,-0.033796629
SK05G02,Isosorbide,-0.291136755,-0.286610143,-0.004526611
SK05G03,Dydrogesterone,-0.198306311,-0.454928856,0.256622545
SK05G04,Tenatoprazole,-0.190407054,-0.429610374,0.23920332
SK05G05,Closantel,-0.03860704,-0.271959736,0.233352697
SK05G06,Piperacillin Sodium,-0.132243984,-0.400454349,0.268210365
SK05G07,Isovaleramide,-0.444418965,-0.378299202,-0.066119763
SK05G08,Pilocarpine HCl,-0.245362406,-0.422923914,0.177561509
SK05G09,Troxipide,-0.417495327,-0.397676937,-0.01981839
SK05G10,Cetrimonium Bromide (CTAB),-0.253907924,-0.463928879,0.210020955
SK05G11,Pentoxyverine Citrate,-0.40868929,-0.289808925,-0.118880365
SK05G12,Phenothiazine,-0.666328053,-0.616169326,-0.050158727
SK05G13,Bezafibrate,-0.147499975,-0.5152468,0.367746825
SK05G14,Tamibarotene,-0.643406576,-0.561038249,-0.082368327
SK05G15,Cyromazine,-0.309142923,-0.426432244,0.117289321
SK05G16,Vinorelbine Tartrate,0.004534191,-0.177283248,0.181817439
SK05G17,Uracil,-0.032141911,-0.485523839,0.453381928
SK05G18,Nelfinavir Mesylate,-0.027274986,-0.615851551,0.588576565
SK05G19,Salicylanilide,-0.337322152,-0.548967208,0.211645056
SK05G20,Digoxin  ,-0.554476626,-0.145225534,-0.409251092
SK05G21,Ethacridine lactate monohydrate,-1.668334764,-1.107204072,-0.561130692
SK05G22,Dicoumarol,-0.439924809,-0.616226062,0.176301252
SK05G23,DMSO,-0.43495367,-0.345812112,-0.089141558
SK05G24,DMSO,0.067122633,0.093312495,-0.026189862
SK05H01,QNZ (EVP4593),-0.260068268,0.057232169,-0.317300437
SK05H02,BMS-833923,-0.356020667,-0.945801929,0.589781262
SK05H03,Fingolimod (FTY720) HCl,-0.177878599,-0.236608608,0.058730009
SK05H04,ML347,-0.924767789,-0.844095767,-0.080672022
SK05H05,"MEK162 (ARRY-162, ARRY-438162)",-0.424207847,-0.524005536,0.099797688
SK05H06,Mdivi-1,-0.082220378,-0.481258183,0.399037804
SK05H07,Stattic,-0.177155667,-0.297830291,0.120674624
SK05H08,PF-543,0.129485537,-0.653112309,0.782597846
SK05H09,PD168393,0.004768093,-0.110303727,0.11507182
SK05H10,RKI-1447,-0.582844327,-0.71152043,0.128676103
SK05H11,VX-661,-0.493407655,-0.496891665,0.003484009
SK05H12,Thiamet G ,-0.298713288,-0.370035914,0.071322626
SK05H13,T0901317,-0.454071146,-0.734229788,0.280158642
SK05H14,Bromosporine,-0.471633848,-0.665630415,0.193996568
SK05H15,GSK923295,-0.556670655,-0.951962554,0.395291899
SK05H16,KPT-276,-2.166975586,-1.89702769,-0.269947896
SK05H17,(-)-Blebbistatin,-0.678176324,-0.608795858,-0.069380466
SK05H18,Beta-Lapachone,-0.520787177,-0.753677352,0.232890175
SK05H19,NU6027,-0.177437687,-0.295848517,0.118410831
SK05H20,4¦Ì8C,-0.20608775,-0.208856276,0.002768526
SK05H21,EPZ-6438,-0.603724221,-0.603361942,-0.000362279
SK05H22,CO-1686 (AVL-301),-0.474643785,-0.211719786,-0.262923999
SK05H23,DMSO,-0.157961983,-0.372122697,0.214160713
SK05H24,DMSO,0.042889622,0.04181143,0.001078192
SK05I01,Flumethasone,-0.092670585,-0.037039131,-0.055631453
SK05I02,Dibenzothiophene,-0.412628237,-0.367582569,-0.045045667
SK05I03,Halcinonide,-0.218809267,-0.183469462,-0.035339806
SK05I04,Dirithromycin,-0.182164947,0.006932405,-0.189097351
SK05I05,Clofazimine,-0.939758193,-0.931441673,-0.00831652
SK05I06,Mevastatin,0.071193519,0.337665091,-0.266471572
SK05I07,Histamine 2HCl,-0.206799617,-0.308762192,0.101962576
SK05I08,Nithiamide,-0.286461154,-0.015978315,-0.270482839
SK05I09,Levodropropizine,-0.394175491,-0.310281663,-0.083893828
SK05I10,Deoxycorticosterone acetate,0.026490836,-0.122808251,0.149299087
SK05I11,Bacitracin,-0.131100824,-0.129589207,-0.001511617
SK05I12,Mechlorethamine HCl,-0.379440753,-0.173008512,-0.206432242
SK05I13,Penicillin G Sodium,-0.355400116,-0.021040578,-0.334359538
SK05I14,EUK 134,-3.83664E-05,-0.056402431,0.056364065
SK05I15,Teriflunomide,-0.63749322,-0.499164419,-0.1383288
SK05I16,Oxiracetam,-0.266865731,-0.180189395,-0.086676337
SK05I17,Climbazole,-0.421540859,-0.453238416,0.031697557
SK05I18,Cyclobenzaprine HCl,-0.683943179,-0.49059692,-0.193346259
SK05I19,Sasapyrine,-0.547519229,-0.366159552,-0.181359678
SK05I20,Labetalol HCl,-0.662606396,-0.215214762,-0.447391634
SK05I21,Bemegride,-0.517543923,-0.456481611,-0.061062312
SK05I22,Mefloquine HCl,-0.521893402,-1.313935699,0.792042298
SK05I23,DMSO,-0.366172063,-0.330768195,-0.035403868
SK05I24,DMSO,-0.008410378,-0.056194785,0.047784407
SK05J01,JZL184,-1.186644779,-1.284948452,0.098303672
SK05J02,CFTRinh-172,-0.245005916,-0.128609961,-0.116395956
SK05J03,Tacrolimus (FK506),-0.917675943,-0.503884525,-0.413791418
SK05J04,NSC 319726,-2.572562889,-2.063100435,-0.509462454
SK05J05,PP2,-0.197030652,0.036033867,-0.233064519
SK05J06,Dyngo-4a,-0.359514169,-0.480322908,0.120808739
SK05J07,Embelin,-0.213821096,-0.092449305,-0.121371792
SK05J08,BAF312 (Siponimod),-1.17463399,-0.402074709,-0.772559281
SK05J09,AZD3514,-0.13069583,0.050011537,-0.180707368
SK05J10,BIO,-0.326396149,-0.268697458,-0.057698691
SK05J11,PP1,-0.113588517,-0.59556089,0.481972374
SK05J12,Skepinone-L,0.016404146,0.381391662,-0.364987515
SK05J13,Cilengitide,-0.15877793,-0.014053456,-0.144724473
SK05J14,IOX1,-0.271877012,-0.242472647,-0.029404365
SK05J15,Zotarolimus(ABT-578),-0.364456554,-0.00660636,-0.357850194
SK05J16,KPT-330,-2.311201749,-2.014320132,-0.296881617
SK05J17,VE-822,-0.680054491,-0.703049469,0.022994978
SK05J18,Vidofludimus,-0.180756063,-0.143187056,-0.037569007
SK05J19,AMG-517,-0.337425017,-0.565553139,0.228128122
SK05J20,SC75741,-0.441055472,-0.559540055,0.118484583
SK05J21,PYR-41,-0.731419643,-0.63527155,-0.096148093
SK05J22,NMS-873,-0.893267096,-1.982202268,1.088935172
SK05J23,DMSO,-0.470008407,-0.352656401,-0.117352005
SK05J24,DMSO,0.02688593,0.164666774,-0.137780844
SK05K01,Halobetasol Propionate,-0.079845297,0.01280362,-0.092648916
SK05K02,Cysteamine HCl,-0.227629586,-0.473594029,0.245964443
SK05K03,Dexlansoprazole,-0.126100724,-0.418915861,0.292815137
SK05K04,Sucralose,-0.249921794,-0.238534023,-0.011387771
SK05K05,Lorcaserin HCl,-0.332659565,-0.287021548,-0.045638017
SK05K06,Erythritol,-0.3252266,-0.533342758,0.208116159
SK05K07,Pefloxacin Mesylate Dihydrate,-0.027052107,-0.63292326,0.605871153
SK05K08,Zoxazolamine,-0.19229372,-0.486638907,0.294345187
SK05K09,Deoxyarbutin,-0.151756709,-0.506242047,0.354485339
SK05K10,Serotonin HCl,-0.208995125,-0.097350162,-0.111644962
SK05K11,Azithromycin Dihydrate,-0.334803058,-0.33345295,-0.001350107
SK05K12,Epinastine HCl,-0.090919236,-0.240208003,0.149288767
SK05K13,Benzoic Acid,-0.235087523,-0.344085249,0.108997726
SK05K14,Efaproxiral Sodium,-0.224996388,-0.196171632,-0.028824757
SK05K15,Coumarin,-0.223436282,-0.370852372,0.14741609
SK05K16,Rotigotine,-0.3195177,-0.430785115,0.111267415
SK05K17,Mezlocillin Sodium,-0.398232827,-0.317520085,-0.080712742
SK05K18,Chloroprocaine HCl,-0.25544632,-0.629183054,0.373736735
SK05K19,Cyclandelate,-0.301417917,-0.508362334,0.206944417
SK05K20,Diphenidol HCl,-0.626523051,-0.562729738,-0.063793313
SK05K21,Aminothiazole,-0.335526494,-0.62078649,0.285259996
SK05K22,Nitenpyram,-0.536105456,-0.501169389,-0.034936067
SK05K23,DMSO,-0.464760645,-0.585089695,0.12032905
SK05K24,DMSO,-0.061327598,-0.096257861,0.034930263
SK05L01,SC-514,-0.336918481,-0.053373628,-0.283544853
SK05L02,TCID,-0.445930107,-0.410880475,-0.035049631
SK05L03,Pimecrolimus,-0.209073502,-0.569895153,0.360821652
SK05L04,C646,-0.341647843,-0.292455528,-0.049192316
SK05L05,LCL161,-0.557209925,-0.89421037,0.337000445
SK05L06,UNC1999,0.048366423,-0.142455307,0.19082173
SK05L07,IPI-145 (INK1197),-0.410440841,0.040870041,-0.451310882
SK05L08,AGI-5198,-0.385687818,-0.399567751,0.013879933
SK05L09,CX-6258 HCl ,-0.7508843,-0.525224565,-0.225659735
SK05L10,DBeQ,-0.1881146,-0.423949938,0.235835338
SK05L11,EPZ5676,-0.320323283,-0.489725657,0.169402373
SK05L12,Losmapimod (GW856553X),-0.583845278,-0.812179223,0.228333945
SK05L13,SGC 0946,-0.240950646,-0.421369611,0.180418965
SK05L14,OG-L002,-0.487996647,-0.564507639,0.076510992
SK05L15,SANT-1,-0.544385307,-0.671210004,0.126824697
SK05L16,AZD2858,-0.462967287,-0.979255395,0.516288108
SK05L17,GDC-0032,-0.448835415,0.051215534,-0.50005095
SK05L18,AZD1981,-0.290864844,-0.579539185,0.288674342
SK05L19,Go6976,-0.481653519,-0.97991718,0.498263661
SK05L20,SGI-1027,-2.79658614,-2.168052449,-0.628533692
SK05L21,PR-619,-0.57091055,-0.511605001,-0.059305549
SK05L22,PFK15,-1.12751431,-1.653903595,0.526389285
SK05L23,DMSO,-0.407894981,-0.446014318,0.038119337
SK05L24,DMSO,-0.118573287,0.007043059,-0.125616346
SK05M01,Fenspiride HCl,-0.201457166,-0.205104759,0.003647594
SK05M02,Clofibric Acid,-0.206823089,-0.576004303,0.369181214
SK05M03,Esmolol HCl,-0.166624072,-0.318263666,0.151639594
SK05M04,Valnemulin HCl,-2.5605413,-2.400763694,-0.159777606
SK05M05,Estradiol Benzoate,-0.133913696,-0.168682927,0.034769231
SK05M06,Mexiletine HCl,-0.189763071,-0.506316944,0.316553873
SK05M07,Sulconazole Nitrate,-0.264629734,-0.49224141,0.227611676
SK05M08,Phenazopyridine HCl,-0.154207944,-0.885128091,0.730920147
SK05M09,Clorprenaline HCl,-0.4722645,-0.501441455,0.029176955
SK05M10,Tranylcypromine (2-PCPA) HCl,-0.301881977,-0.200918597,-0.10096338
SK05M11,Ampicillin Trihydrate,-0.367269953,-0.363713884,-0.003556069
SK05M12,Quinacrine 2HCl,0.034052278,0.280443237,-0.246390958
SK05M13,Benzethonium Chloride,-0.272054489,-0.796095855,0.524041366
SK05M14,Etofibrate,-0.183119958,-0.737769491,0.554649533
SK05M15,Choline Chloride,-0.291551283,-0.684507318,0.392956036
SK05M16,Etizolam,-0.287394917,-0.278547259,-0.008847658
SK05M17,Nicardipine HCl,-0.321770603,-0.928504799,0.606734196
SK05M18,Ospemifene,-0.377389716,-0.716650761,0.339261045
SK05M19,Cinchophen,-0.441552613,-0.736609492,0.295056878
SK05M20,Promethazine HCl,-0.176475069,-0.039991488,-0.136483581
SK05M21,Antazoline HCl,-0.428007805,-0.573726552,0.145718747
SK05M22,Naloxone HCl Dihydrate,-0.354567187,-0.512042505,0.157475318
SK05M23,DMSO,-0.414112695,-0.452325937,0.038213242
SK05M24,DMSO,-0.015203511,0.07554805,-0.090751561
SK05N01,SN-38,-0.663544218,-0.609395605,-0.054148613
SK05N02,NSC697923,-0.629249799,-0.496383386,-0.132866413
SK05N03,NXY-059 ,-0.313341753,-0.270341289,-0.043000464
SK05N04,10058-F4,-0.542385967,-0.510177995,-0.032207972
SK05N05,GDC-0152,-1.413929889,-0.436750088,-0.977179801
SK05N06,SSR128129E,-0.383983874,-0.307986823,-0.07599705
SK05N07,AZD2461,-0.419291017,-0.602210022,0.182919005
SK05N08,CID755673,-0.128777357,-0.449712029,0.320934671
SK05N09,Brefeldin A ,-0.359400514,-0.730848053,0.371447538
SK05N10,Idasanutlin (RG-7388),-0.626819437,-1.124682713,0.497863275
SK05N11,LY2090314,-3.177667358,-2.189808425,-0.987858933
SK05N12,OAC1,-2.60792067,-2.469343539,-0.138577132
SK05N13,RN486,-0.105920096,-0.193947673,0.088027578
SK05N14,G007-LK,-0.194622265,-0.552664426,0.358042161
SK05N15,IPA-3,-0.054856347,-0.293740951,0.238884604
SK05N16,NMS-P937 (NMS1286937),-0.273636247,-0.592282235,0.318645987
SK05N17,AZD1208,-0.260604168,-0.392288501,0.131684333
SK05N18,MM-102,-0.35511707,-0.483562607,0.128445537
SK05N19,3-Deazaneplanocin A (DZNeP),0.561589161,0.976978983,-0.415389822
SK05N20,HPOB,-0.550833274,-0.909098397,0.358265123
SK05N21,P5091 (P005091),-0.277391595,-0.677658168,0.400266573
SK05N22,TAK-632,-1.323019468,-1.218348352,-0.104671116
SK05N23,DMSO,-0.431560709,-0.46315765,0.031596941
SK05N24,DMSO,-0.031885622,-0.0920343,0.060148679
SK05O01,Ifenprodil Tartrate,-0.252138321,-0.06371406,-0.188424261
SK05O02,Chromocarb,-0.341280191,-0.301095465,-0.040184725
SK05O03,Voglibose,-0.342941652,-0.544982599,0.202040947
SK05O04,Liothyronine Sodium,-1.456355225,-1.381893616,-0.074461609
SK05O05,Dicloxacillin Sodium,-0.769559741,-0.603892159,-0.165667582
SK05O06,Fidaxomicin,-0.111921784,0.157273083,-0.269194866
SK05O07,Tilmicosin,-0.23887872,-0.18174978,-0.05712894
SK05O08,Primaquine Diphosphate,-0.264824762,-0.564340357,0.299515595
SK05O09,Carprofen,-0.450510108,-0.547812201,0.097302092
SK05O10,Prucalopride Succinat,-0.337601013,-0.237331619,-0.100269394
SK05O11,Amfenac Sodium Monohydrate,-0.181782421,-0.052766585,-0.129015836
SK05O12,Buspirone HCl,-0.332148993,-0.374290924,0.042141931
SK05O13,Doxycycline Hyclate,-3.325503066,-3.044471502,-0.281031564
SK05O14,Nicaraven,-0.221058029,-0.235068091,0.014010062
SK05O15,Cetylpyridinium Chloride,-0.236791514,-0.046554404,-0.19023711
SK05O16,Bambuterol HCl,-0.290871872,0.003746034,-0.294617905
SK05O17,Nifuroxazide,-1.333477624,-0.953521083,-0.379956542
SK05O18,Anidulafungin (LY303366),-0.400817512,-0.370414441,-0.030403072
SK05O19,Betamipron,-0.246903005,-0.220794406,-0.026108599
SK05O20,Procainamide HCl,-0.359998343,-0.263779903,-0.09621844
SK05O21,Tolperisone HCl,-0.232582261,-0.316837781,0.08425552
SK05O22,Eltrombopag ,-0.303562959,-0.333006921,0.029443962
SK05O23,DMSO,-0.289428927,-0.175722134,-0.113706793
SK05O24,DMSO,0.040061392,-0.033340063,0.073401456
SK05P01,b-AP15,-1.334333807,-1.553999081,0.219665274
SK05P02,LGK-974,-0.046201189,0.072577191,-0.11877838
SK05P03,Ataluren (PTC124),-0.622333737,-0.528498031,-0.093835706
SK05P04,Batimastat (BB-94),-0.169275887,-0.070013815,-0.099262071
SK05P05,Birinapant,-0.230929425,-0.570495889,0.339566464
SK05P06,GKT137831,-0.362088244,-0.352800251,-0.009287993
SK05P07,GSK2656157,-0.239522467,-0.050891268,-0.188631199
SK05P08,I-BET-762,-0.236524661,0.126923765,-0.363448426
SK05P09,Oprozomib (ONX 0912),-0.210837893,-0.322374945,0.111537052
SK05P10,CNX-2006,-0.231970956,0.077094466,-0.309065422
SK05P11,MK-8745,-0.008631759,-0.08198489,0.073353131
SK05P12,Alvelestat (AZD9668),0.008863943,-0.080456679,0.089320622
SK05P13,LDK378,-1.613734612,-1.462778441,-0.15095617
SK05P14,AGI-6780,0.301594041,0.333558241,-0.0319642
SK05P15,PF-3758309,-0.481953834,-0.24062485,-0.241328984
SK05P16,SGC-CBP30,0.016081579,0.225681182,-0.209599603
SK05P17,AZD3463,-0.503661407,-0.041042091,-0.462619316
SK05P18,Golgicide A,-0.013881255,0.231315665,-0.24519692
SK05P19,XL888,-0.397492623,-0.027874718,-0.369617905
SK05P20,Suvorexant (MK-4305),0.063515174,0.289767901,-0.226252727
SK05P21,P22077,-0.007438447,0.229685713,-0.237124159
SK05P22,RG2833 (RGFP109),-0.166288229,-0.295015581,0.128727352
SK05P23,DMSO,0.014201287,0.161168348,-0.146967061
SK05P24,DMSO,0.040078645,0.121925226,-0.081846582
SK06A01,ZCL278,0.307409592,0.432776428,-0.125366836
SK06A02,FH1(BRD-K4477),0.126031607,0.096837325,0.029194282
SK06A03,Rilpivirine,0.052248177,0.10179688,-0.049548703
SK06A04,PI-1840,-0.000724985,0.039275322,-0.040000307
SK06A05,WZ4003,-0.083081558,0.056697236,-0.139778794
SK06A06,MPI-0479605,-0.168389449,-0.017157594,-0.151231856
SK06A07,IOWH032,0.047000552,0.052726603,-0.005726051
SK06A08,HJC0350,0.053604398,-0.053479747,0.107084145
SK06A09,AZ191,0.491121148,0.462368669,0.02875248
SK06A10,Y-320,-1.567101057,-1.557691315,-0.009409742
SK06A11,PF-562271 HCl,0.197162347,-0.269039768,0.466202115
SK06A12,XMD8-92,0.170420549,0.250981939,-0.08056139
SK06A13,GNE-0877,-0.094537753,0.063525731,-0.158063483
SK06A14,PTC-209 HBr,0.038074213,0.175381034,-0.137306822
SK06A15,Leupeptin Hemisulfate,0.156473675,0.377459353,-0.220985677
SK06A16,CL-387785 (EKI-785),-0.050140386,0.201037424,-0.25117781
SK06A17,Sorafenib,-0.973894325,-0.571600085,-0.40229424
SK06A18,AGK2,0.018910099,0.270048587,-0.251138488
SK06A19,KN-93 Phosphate,-0.396974385,0.066104561,-0.463078946
SK06A20,BRD4770,0.118786032,0.540423255,-0.421637223
SK06A21,ME0328,-0.172399019,0.18135078,-0.353749798
SK06A22,BQU57,0.00719353,0.415692845,-0.408499315
SK06A23,DMSO,-0.063909036,0.471455726,-0.535364762
SK06A24,DMSO,0.210249941,0.466502585,-0.256252644
SK06B01,MI-3 (Menin-MLL Inhibitor),0.172175203,0.265604957,-0.093429755
SK06B02,Dibutyryl-cAMP (Bucladesine),-0.218491606,-0.418525984,0.200034378
SK06B03,"Cerdulatinib (PRT062070, PRT2070)",-0.584267909,-0.981277317,0.397009409
SK06B04,Sodium Tauroursodeoxycholate (TUDC),-0.267279176,-0.385277539,0.117998363
SK06B05,Pilaralisib (XL147),0.029172301,0.00604762,0.02312468
SK06B06,PQ 401,0.211531322,-0.538669554,0.750200876
SK06B07,GSK2578215A,-0.144171726,-0.352640229,0.208468504
SK06B08,CEP-32496,-0.230229045,-1.017020758,0.786791713
SK06B09,SP2509,-0.089457429,0.073517457,-0.162974886
SK06B10,GSK3787,-0.103994177,-0.177551786,0.073557609
SK06B11,A-438079 HCl,-0.27696532,-0.342466395,0.065501075
SK06B12,UPF 1069,-0.123674017,-0.342680998,0.219006981
SK06B13,BRD73954,-0.104615602,-0.073853802,-0.0307618
SK06B14,ABT-199 (GDC-0199),0.085785186,0.120286718,-0.034501531
SK06B15,KNK437,-0.280774957,-0.36353899,0.082764032
SK06B16,Nutlin-3a,-0.981080717,-0.788938209,-0.192142508
SK06B17,Smoothened Agonist (SAG) HCl,-1.321107714,-1.016306832,-0.304800881
SK06B18,DMSO,-0.357338877,-0.0996926,-0.257646278
SK06B19,GNE-317,-0.07294091,0.160701379,-0.233642289
SK06B20,Palbociclib (PD-0332991) HCl,-0.55477418,0.053649218,-0.608423398
SK06B21,Licochalcone A,-0.324450685,-0.32759861,0.003147924
SK06B22,Amprolium HCl,-0.14315431,-0.055432229,-0.087722081
SK06B23,DMSO,-0.295421671,0.129134867,-0.424556538
SK06B24,DMSO,0.019116209,0.504167726,-0.485051516
SK06C01,PFI-2,-0.052078221,0.111424295,-0.163502516
SK06C02,FPH1 (BRD-6125),-0.202670142,-0.404610757,0.201940615
SK06C03,CPI-203,-0.509214641,-0.68932054,0.180105899
